unit_number,time_in_cycles,RUL,sensor_measurement_2_rm,sensor_measurement_3_rm,sensor_measurement_4_rm,sensor_measurement_7_rm,sensor_measurement_8_rm,sensor_measurement_9_rm,sensor_measurement_11_rm,sensor_measurement_12_rm,sensor_measurement_13_rm,sensor_measurement_14_rm,sensor_measurement_15_rm,sensor_measurement_17_rm,sensor_measurement_20_rm,sensor_measurement_21_rm
83,17,276,641.8340000000001,1583.922,1397.483,554.675,2388.0029999999997,9056.143,47.189,522.598,2387.995,8140.892,8.38758,390.9,39.039,23.418830000000003
83,18,275,641.813,1583.121,1397.3120000000001,554.7160000000001,2388.001,9055.633,47.188,522.5849999999999,2387.993,8141.218999999999,8.38699,390.9,39.064,23.42235
83,19,274,641.824,1583.1960000000001,1397.307,554.7189999999999,2388.0,9056.352,47.201,522.4680000000001,2387.9849999999997,8141.204999999999,8.39131,390.8,39.062,23.42627
83,20,273,641.774,1582.531,1396.6100000000001,554.704,2388.002,9055.832,47.181,522.4440000000001,2387.982,8141.007,8.38674,391.0,39.061,23.42052
83,21,272,641.77,1582.909,1397.8529999999998,554.6379999999999,2387.997,9055.189000000002,47.177,522.3979999999999,2387.983,8141.2570000000005,8.38383,391.2,39.086,23.42571
83,22,271,641.8489999999999,1581.703,1396.982,554.609,2387.999,9054.331999999999,47.168,522.375,2387.98,8141.815,8.39086,391.2,39.1,23.41923
83,23,270,641.941,1580.5949999999998,1396.2369999999999,554.5989999999999,2388.004,9053.522,47.164,522.314,2387.98,8141.594,8.393229999999999,391.4,39.086,23.42531
83,24,269,641.9929999999999,1580.071,1395.934,554.546,2388.0080000000003,9053.543,47.15,522.261,2387.98,8141.161999999999,8.39328,391.4,39.092999999999996,23.415129999999998
83,25,268,641.932,1580.426,1396.06,554.552,2388.016,9053.923999999999,47.154,522.316,2387.977,8141.7210000000005,8.395280000000001,391.2,39.073,23.40993
83,26,267,641.957,1580.5660000000003,1396.054,554.6560000000001,2388.0119999999997,9054.304,47.135999999999996,522.359,2387.981,8142.536999999999,8.397560000000002,391.3,39.056,23.415640000000003
83,27,266,642.031,1580.518,1395.1950000000002,554.675,2388.005,9054.314999999999,47.138,522.319,2387.9790000000003,8142.598,8.39915,391.3,39.056,23.42587
83,28,265,642.049,1580.508,1394.966,554.682,2388.0009999999997,9054.109,47.164,522.327,2387.9739999999997,8142.239,8.39946,391.2,39.033,23.42364
83,29,264,641.9979999999999,1580.085,1394.705,554.684,2388.0009999999997,9053.886,47.16,522.35,2387.978,8142.462000000001,8.39351,391.4,39.041,23.41517
83,30,263,642.124,1580.528,1394.996,554.6400000000001,2388.0029999999997,9054.48,47.172999999999995,522.376,2387.977,8141.783,8.39535,391.4,39.044000000000004,23.4226
83,31,262,642.13,1581.261,1395.1280000000002,554.758,2388.007,9055.471999999998,47.171,522.3280000000001,2387.9829999999997,8141.509000000001,8.39379,391.5,39.021,23.42745
83,32,261,642.0919999999999,1582.018,1395.3719999999998,554.697,2388.002,9056.455,47.17399999999999,522.3430000000001,2387.986,8141.169,8.38725,391.7,39.012,23.4212
83,33,260,642.05,1583.417,1395.474,554.679,2388.004,9056.524,47.16199999999999,522.384,2387.992,8141.0,8.38873,391.6,39.005,23.43346
83,34,259,642.0840000000001,1584.221,1395.378,554.74,2387.996,9057.378999999999,47.159,522.422,2387.993,8140.318000000001,8.39002,391.5,39.011,23.43332
83,35,258,642.1020000000001,1583.877,1396.2040000000002,554.722,2387.991,9056.64,47.159,522.371,2388.0029999999997,8139.484999999999,8.386759999999999,391.7,39.013,23.45188
83,36,257,642.07,1583.5849999999998,1396.933,554.698,2387.996,9056.741,47.166000000000004,522.3059999999999,2388.006,8138.928,8.386420000000001,391.9,39.033,23.452469999999998
83,37,256,642.0350000000001,1583.632,1396.27,554.6980000000001,2388.002,9056.733,47.163,522.3199999999999,2388.006,8138.923000000001,8.38937,391.9,39.035000000000004,23.45272
83,38,255,642.042,1583.694,1397.12,554.638,2388.005,9057.883,47.153,522.3549999999999,2388.0119999999997,8139.376000000001,8.38744,391.9,39.019999999999996,23.45834
83,39,254,642.135,1583.601,1397.2540000000001,554.703,2388.0029999999997,9058.573,47.138,522.396,2388.01,8138.812999999999,8.391000000000002,392.0,39.023,23.453969999999998
83,40,253,642.118,1584.114,1397.58,554.716,2387.999,9058.453,47.136,522.3520000000001,2388.014,8139.147999999999,8.388729999999999,392.0,39.039,23.45797
83,41,252,642.109,1583.5610000000001,1397.134,554.651,2387.9980000000005,9057.601,47.142999999999994,522.3679999999999,2388.014,8139.1799999999985,8.38799,392.1,39.048,23.446839999999998
83,42,251,642.117,1583.6770000000001,1396.51,554.665,2387.998,9057.371,47.148,522.334,2388.012,8139.168000000001,8.390080000000001,391.8,39.06,23.45009
83,43,250,642.061,1582.843,1397.2400000000002,554.7059999999999,2387.99,9057.158,47.142,522.318,2388.009,8139.567999999999,8.387,391.9,39.077999999999996,23.43371
83,44,249,641.994,1582.3529999999998,1397.591,554.728,2387.9900000000002,9057.240000000002,47.138,522.361,2388.0029999999997,8140.357999999998,8.384870000000001,391.9,39.051,23.44443
83,45,248,642.059,1583.139,1396.73,554.6940000000001,2387.9849999999997,9057.795,47.149,522.381,2388.001,8140.651000000001,8.38571,392.0,39.058,23.429039999999997
83,46,247,642.044,1582.8600000000001,1395.865,554.693,2387.981,9058.08,47.17,522.4530000000001,2387.995,8140.920000000001,8.38472,391.8,39.046,23.422980000000003
83,47,246,642.0550000000001,1582.732,1396.962,554.656,2387.98,9058.31,47.172,522.452,2387.9950000000003,8140.289999999999,8.387080000000001,391.8,39.041999999999994,23.41442
83,48,245,642.0840000000001,1583.245,1396.861,554.7009999999999,2387.984,9057.345,47.174,522.392,2387.9880000000003,8140.114,8.38945,391.8,39.05,23.41527
83,49,244,642.066,1583.191,1396.75,554.62,2387.983,9057.158,47.182,522.367,2387.987,8140.563,8.38188,391.8,39.058,23.43007
83,50,243,641.9889999999999,1582.0549999999998,1395.389,554.682,2387.9849999999997,9057.088,47.181,522.404,2387.9840000000004,8141.055,8.381730000000001,391.9,39.059,23.43185
83,51,242,641.9599999999999,1583.214,1395.888,554.629,2387.9829999999997,9058.395999999999,47.201,522.407,2387.982,8140.726,8.38091,391.8,39.063,23.439020000000003
83,52,241,641.961,1582.901,1396.182,554.6569999999999,2387.98,9058.426000000001,47.183,522.412,2387.9849999999997,8140.3949999999995,8.38137,391.9,39.065,23.45167
83,53,240,641.966,1583.213,1395.846,554.5899999999999,2387.984,9059.219000000001,47.213,522.457,2387.977,8140.0160000000005,8.38374,391.8,39.07600000000001,23.46502
83,54,239,641.977,1584.0220000000002,1396.0880000000002,554.6229999999999,2387.987,9058.857,47.203,522.392,2387.982,8139.459000000001,8.381730000000001,391.9,39.099000000000004,23.45431
83,55,238,641.9309999999999,1583.928,1396.941,554.7049999999999,2387.995,9057.894,47.196,522.3679999999999,2387.9809999999998,8139.601,8.383750000000001,391.7,39.078,23.455440000000003
83,56,237,641.9490000000001,1584.598,1396.601,554.679,2387.998,9057.236,47.177,522.28,2387.984,8139.626999999999,8.383280000000001,391.7,39.095,23.4537
83,57,236,641.958,1584.0,1396.491,554.6510000000001,2387.9970000000003,9056.566,47.189,522.294,2387.9880000000003,8139.721,8.37925,391.6,39.105999999999995,23.45294
83,58,235,642.021,1583.858,1396.891,554.6569999999999,2387.995,9056.48,47.169,522.4069999999999,2387.991,8138.986999999999,8.37763,391.7,39.120000000000005,23.446350000000002
83,59,234,642.092,1584.471,1397.836,554.698,2388.002,9056.075,47.169,522.426,2387.9970000000003,8138.372,8.38372,391.4,39.128,23.45248
83,60,233,642.132,1585.353,1398.421,554.562,2388.0,9056.380000000001,47.152,522.417,2387.999,8138.401,8.38777,391.4,39.116,23.43362
83,61,232,642.162,1584.318,1397.808,554.608,2388.0009999999997,9055.173,47.143,522.411,2387.996,8138.448999999999,8.388720000000001,391.3,39.102,23.42808
83,62,231,642.208,1584.277,1398.536,554.574,2388.0060000000003,9055.007,47.167,522.4129999999999,2387.9939999999997,8139.289999999999,8.391119999999999,391.2,39.094,23.4253
83,63,230,642.255,1583.984,1398.5639999999999,554.671,2388.0080000000003,9053.869999999999,47.156,522.433,2388.005,8139.748999999999,8.39205,391.2,39.074,23.39828
83,64,229,642.2940000000001,1583.9379999999999,1398.5449999999998,554.546,2388.006,9053.249,47.158,522.463,2388.0060000000003,8139.741,8.39749,391.0,39.05800000000001,23.4051
83,65,228,642.307,1584.2379999999998,1398.569,554.456,2388.002,9054.382,47.133,522.469,2388.004,8139.983,8.394549999999999,391.1,39.069,23.41136
83,66,227,642.3,1583.835,1399.4519999999998,554.479,2388.006,9054.841,47.129000000000005,522.55,2387.9970000000003,8140.338000000001,8.39429,391.0,39.059000000000005,23.42969
83,67,226,642.307,1584.586,1398.808,554.492,2388.005,9055.645,47.108000000000004,522.523,2387.996,8141.01,8.39747,391.1,39.032000000000004,23.44491
83,68,225,642.24,1584.72,1399.291,554.485,2388.011,9056.112,47.12,522.473,2387.996,8141.0070000000005,8.398150000000001,391.1,39.021,23.45277
83,69,224,642.1200000000001,1584.756,1399.119,554.47,2388.0029999999997,9055.955,47.119,522.4649999999999,2387.9939999999997,8140.956999999999,8.39901,391.4,39.016,23.44212
83,70,223,642.0869999999999,1584.401,1400.105,554.51,2388.0080000000003,9055.791000000001,47.144,522.4449999999999,2387.996,8140.551000000001,8.39824,391.3,39.011,23.447409999999998
83,71,222,642.12,1584.154,1399.9370000000001,554.522,2388.0099999999998,9055.767,47.124,522.462,2387.999,8140.622,8.40214,391.2,39.012,23.44612
83,72,221,642.066,1585.135,1399.8629999999998,554.5070000000001,2388.0119999999997,9054.976,47.119,522.4620000000001,2387.998,8140.166,8.39817,391.4,38.998000000000005,23.43766
83,73,220,642.093,1584.5040000000001,1399.644,554.4350000000001,2388.0099999999998,9056.222,47.12,522.4379999999999,2387.9990000000003,8139.512000000001,8.395700000000001,391.5,38.995,23.453090000000003
83,74,219,642.105,1584.122,1399.059,554.427,2388.013,9056.519,47.126999999999995,522.443,2387.9970000000003,8139.707999999999,8.39303,391.7,39.010000000000005,23.447589999999998
83,75,218,642.085,1583.286,1399.234,554.4399999999999,2388.015,9057.309000000001,47.153999999999996,522.481,2388.0060000000003,8139.258,8.40059,391.8,39.006,23.43945
83,76,217,642.0630000000001,1582.6950000000002,1399.7060000000001,554.446,2388.0150000000003,9057.126,47.172,522.4300000000001,2388.013,8139.085000000001,8.4048,391.8,38.988,23.427970000000002
83,77,216,642.0120000000001,1582.424,1400.719,554.506,2388.017,9056.479000000001,47.169000000000004,522.417,2388.018,8139.041,8.40021,391.7,39.012,23.40915
83,78,215,641.99,1582.077,1399.962,554.505,2388.0090000000005,9055.666000000001,47.176,522.3969999999999,2388.02,8139.226,8.40024,391.6,39.015,23.406119999999998
83,79,214,642.043,1581.57,1399.872,554.542,2388.0119999999997,9055.866,47.163,522.4860000000001,2388.022,8139.268000000001,8.40183,391.5,39.00599999999999,23.40172
83,80,213,642.0840000000001,1582.242,1399.7220000000002,554.597,2388.006,9054.962,47.157,522.524,2388.023,8139.761,8.404910000000001,391.6,39.009,23.40756
83,81,212,642.096,1582.127,1399.445,554.539,2388.003,9054.526,47.167,522.5350000000001,2388.021,8140.456000000001,8.40303,391.8,39.012,23.42152
83,82,211,642.13,1581.551,1399.274,554.615,2388.005,9055.723999999998,47.163,522.521,2388.0250000000005,8139.969,8.409009999999999,391.8,39.043,23.42463
83,83,210,642.0780000000001,1582.267,1399.958,554.6629999999999,2388.0119999999997,9055.344000000001,47.171,522.521,2388.025,8140.147,8.41065,391.7,39.04,23.428449999999998
83,84,209,642.1120000000001,1582.216,1400.327,554.626,2388.005,9055.827,47.165,522.5139999999999,2388.028,8140.1900000000005,8.41481,391.5,39.009,23.42988
83,85,208,642.1360000000001,1582.145,1399.134,554.681,2388.0060000000003,9055.256,47.163,522.5640000000001,2388.025,8140.561,8.41215,391.4,39.007999999999996,23.427519999999998
83,86,207,642.2040000000001,1582.366,1398.4279999999999,554.597,2388.0099999999998,9055.508,47.173,522.602,2388.029,8140.442999999999,8.412569999999999,391.4,39.035,23.42963
83,87,206,642.245,1582.434,1397.91,554.6360000000001,2388.0119999999997,9056.047999999999,47.172,522.626,2388.0280000000002,8140.7080000000005,8.4155,391.6,39.022999999999996,23.43954
83,88,205,642.1940000000001,1583.2630000000001,1397.7599999999998,554.658,2388.0119999999997,9056.806,47.168,522.6310000000001,2388.0260000000003,8141.175,8.41702,391.8,39.045,23.43637
83,89,204,642.211,1583.376,1397.014,554.638,2388.013,9057.117,47.165000000000006,522.546,2388.018,8141.698999999999,8.41737,391.7,39.041000000000004,23.43125
83,90,203,642.1719999999999,1583.421,1395.979,554.576,2388.0190000000002,9058.469000000001,47.164,522.476,2388.019,8141.695999999999,8.417330000000002,391.6,39.034000000000006,23.42622
83,91,202,642.1229999999999,1583.0230000000001,1396.854,554.525,2388.024,9059.398,47.150999999999996,522.456,2388.0209999999997,8141.003999999999,8.4191,391.6,39.04,23.42004
83,92,201,642.113,1583.47,1397.6,554.442,2388.0209999999997,9058.879,47.146,522.448,2388.026,8141.406999999999,8.41438,391.5,39.016000000000005,23.42567
83,93,200,642.152,1583.509,1396.901,554.4250000000001,2388.013,9058.237,47.129000000000005,522.451,2388.025,8141.736999999999,8.41503,391.4,39.010000000000005,23.411350000000002
83,94,199,642.112,1584.249,1396.351,554.4559999999999,2388.022,9057.075,47.151,522.4280000000001,2388.025,8142.200999999999,8.41183,391.6,39.022,23.41272
83,95,198,642.1569999999999,1584.471,1396.557,554.426,2388.019,9056.625,47.146,522.311,2388.0260000000003,8141.926999999999,8.407219999999999,391.4,39.033,23.40585
83,96,197,642.116,1584.3690000000001,1396.1390000000001,554.454,2388.0080000000003,9056.965,47.141,522.267,2388.018,8142.017,8.40435,391.6,39.018,23.40315
83,97,196,642.147,1584.4180000000001,1395.894,554.384,2388.008,9056.924,47.15,522.262,2388.014,8141.1,8.40453,391.6,39.0,23.404049999999998
83,98,195,642.237,1584.161,1395.8380000000002,554.309,2388.007,9056.196,47.160000000000004,522.259,2388.0160000000005,8140.747,8.40354,391.4,38.971999999999994,23.4104
83,99,194,642.1859999999999,1583.6730000000002,1395.788,554.268,2388.004,9056.096,47.182,522.3340000000001,2388.02,8141.054000000001,8.40248,391.4,38.977,23.41979
83,100,193,642.176,1583.6919999999998,1396.554,554.413,2388.0009999999997,9055.849,47.181,522.359,2388.014,8141.090000000001,8.398729999999999,391.4,38.956,23.42742
83,101,192,642.197,1583.694,1395.922,554.493,2387.9990000000003,9055.872,47.184000000000005,522.3689999999999,2388.012,8141.81,8.3932,391.2,38.940000000000005,23.41478
83,102,191,642.214,1582.721,1395.7050000000002,554.44,2388.0009999999997,9056.664999999999,47.203,522.391,2388.0080000000003,8141.817,8.39634,391.4,38.94199999999999,23.42012
83,103,190,642.2040000000001,1583.4270000000001,1395.981,554.391,2388.0029999999997,9056.265,47.221,522.359,2388.0029999999997,8141.437,8.401810000000001,391.6,38.948,23.42714
83,104,189,642.15,1582.8120000000001,1396.289,554.374,2388.0,9056.317,47.219,522.341,2388.002,8140.724,8.40222,391.5,38.966,23.4291
83,105,188,642.0550000000001,1583.1870000000001,1396.3229999999999,554.375,2388.005,9056.655999999999,47.225,522.3679999999999,2388.001,8140.667000000001,8.40452,391.8,38.95,23.44763
83,106,187,642.067,1583.174,1396.801,554.476,2388.011,9055.98,47.222,522.4159999999999,2388.007,8140.214,8.404810000000001,391.6,38.956,23.459880000000002
83,107,186,642.0350000000001,1583.141,1397.187,554.49,2388.007,9055.497,47.219,522.404,2388.007,8140.706,8.4027,391.6,38.987,23.449370000000002
83,108,185,642.043,1583.024,1397.065,554.5,2388.011,9056.818,47.22,522.3729999999999,2388.013,8140.545999999999,8.40201,391.7,38.993,23.446440000000003
83,109,184,642.075,1582.9609999999998,1398.55,554.476,2388.014,9056.411,47.215999999999994,522.284,2388.0170000000003,8140.308,8.40138,391.8,39.003,23.432
83,110,183,642.1070000000001,1582.699,1398.703,554.362,2388.02,9055.901,47.216,522.288,2388.023,8140.217999999999,8.403450000000001,391.8,39.001999999999995,23.4315
83,111,182,642.158,1583.6129999999998,1398.875,554.398,2388.017,9055.901000000002,47.225,522.244,2388.0269999999996,8139.254999999999,8.40967,391.9,39.003,23.44154
83,112,181,642.141,1584.453,1398.36,554.371,2388.015,9054.737,47.221,522.2789999999999,2388.026,8139.533,8.40526,391.7,39.007,23.4322
83,113,180,642.155,1584.683,1398.475,554.362,2388.0209999999997,9056.03,47.228,522.308,2388.036,8140.0740000000005,8.39781,391.7,39.016999999999996,23.42713
83,114,179,642.239,1584.865,1399.3139999999999,554.3639999999999,2388.024,9057.015,47.224000000000004,522.33,2388.036,8139.973,8.39769,391.8,39.015,23.4327
83,115,178,642.27,1584.919,1398.8380000000002,554.402,2388.021,9056.42,47.225,522.3199999999999,2388.0330000000004,8140.005999999999,8.39932,391.6,39.019999999999996,23.42235
83,116,177,642.258,1585.184,1399.164,554.325,2388.025,9055.874,47.233,522.3280000000001,2388.04,8140.558,8.40108,391.6,39.027,23.41787
83,117,176,642.2280000000001,1584.9470000000001,1399.435,554.391,2388.023,9056.076,47.241,522.251,2388.045,8140.295,8.39916,391.5,38.996,23.42849
83,118,175,642.2259999999999,1585.167,1399.923,554.346,2388.027,9055.357,47.241,522.27,2388.04,8139.976000000001,8.40245,391.5,38.971,23.42694
83,119,174,642.265,1586.005,1399.829,554.37,2388.027,9055.703,47.241,522.2529999999999,2388.036,8139.678999999999,8.3998,391.3,38.944,23.43611
83,120,173,642.3149999999999,1585.7689999999998,1399.774,554.371,2388.024,9056.253,47.227999999999994,522.231,2388.032,8139.603,8.399429999999999,391.3,38.962,23.42789
83,121,172,642.239,1585.351,1399.7720000000002,554.295,2388.029,9055.613000000001,47.224999999999994,522.222,2388.029,8139.079000000001,8.39924,391.4,38.957,23.43984
83,122,171,642.25,1585.361,1400.2980000000002,554.3639999999999,2388.029,9056.238000000001,47.214,522.163,2388.0350000000003,8138.83,8.397929999999999,391.5,38.973,23.43451
83,123,170,642.258,1584.382,1400.6879999999999,554.45,2388.0260000000003,9055.886999999999,47.209999999999994,522.123,2388.0240000000003,8138.424000000001,8.40003,391.5,38.945,23.44231
83,124,169,642.267,1584.569,1401.042,554.498,2388.022,9055.561,47.225,522.1629999999999,2388.0240000000003,8138.500999999999,8.400409999999999,391.4,38.922000000000004,23.425739999999998
83,125,168,642.235,1584.217,1401.9609999999998,554.494,2388.019,9056.302,47.230000000000004,522.216,2388.025,8138.625999999999,8.39732,391.6,38.928,23.421030000000002
83,126,167,642.262,1584.583,1401.532,554.542,2388.017,9056.836,47.209,522.156,2388.024,8138.677000000001,8.39701,391.5,38.926,23.41257
83,127,166,642.281,1584.664,1401.639,554.48,2388.016,9057.03,47.196999999999996,522.185,2388.016,8138.8279999999995,8.40004,391.3,38.933,23.403669999999998
83,128,165,642.222,1583.4370000000001,1401.096,554.491,2388.014,9057.797,47.186,522.155,2388.0190000000002,8138.781,8.40025,391.4,38.94500000000001,23.38953
83,129,164,642.21,1582.834,1401.103,554.454,2388.014,9057.128999999999,47.182,522.1719999999999,2388.024,8138.822999999999,8.403,391.4,38.95399999999999,23.392220000000002
83,130,163,642.129,1583.223,1400.819,554.404,2388.02,9056.731000000002,47.204,522.25,2388.027,8138.957,8.401489999999999,391.4,38.955,23.40046
83,131,162,642.145,1583.288,1400.5810000000001,554.457,2388.011,9057.07,47.21,522.243,2388.0280000000002,8140.3550000000005,8.40042,391.3,38.961,23.38783
83,132,161,642.149,1583.373,1399.77,554.378,2388.012,9057.359,47.216,522.21,2388.023,8140.385,8.40429,391.3,38.945,23.38812
83,133,160,642.1850000000001,1583.7630000000001,1399.3480000000002,554.365,2388.0099999999998,9057.264,47.238,522.2099999999999,2388.029,8140.306,8.403839999999999,391.3,38.974000000000004,23.386329999999997
83,134,159,642.1510000000001,1583.752,1398.143,554.29,2388.014,9057.703,47.222,522.144,2388.029,8141.246000000001,8.40205,391.3,39.001,23.39948
83,135,158,642.139,1584.206,1397.8780000000002,554.187,2388.022,9057.075,47.243,522.0440000000001,2388.019,8141.1669999999995,8.40391,391.1,39.013999999999996,23.40078
83,136,157,642.1400000000001,1584.3880000000001,1398.2050000000002,554.159,2388.0190000000002,9057.95,47.258,522.073,2388.0080000000003,8140.772999999999,8.4022,391.2,38.989,23.38941
83,137,156,642.095,1584.7310000000002,1398.181,554.1310000000001,2388.023,9057.782000000001,47.257999999999996,522.101,2388.014,8140.425,8.400360000000001,391.3,38.995999999999995,23.38702
83,138,155,642.159,1585.9360000000001,1398.028,554.137,2388.023,9057.378,47.274,522.146,2388.014,8141.592,8.395489999999999,391.2,39.012,23.4046
83,139,154,642.143,1586.9,1397.2930000000001,554.124,2388.024,9057.905999999999,47.282,522.128,2388.013,8141.703000000001,8.39588,391.4,39.016000000000005,23.40755
83,140,153,642.204,1586.758,1397.4050000000002,554.191,2388.0160000000005,9058.685999999998,47.271,522.095,2388.013,8141.483,8.39914,391.4,39.01899999999999,23.39336
83,141,152,642.1790000000001,1587.5149999999999,1398.29,554.134,2388.023,9059.170999999998,47.260000000000005,522.13,2388.014,8140.92,8.40068,391.4,39.033,23.38628
83,142,151,642.171,1587.453,1398.7810000000002,554.2059999999999,2388.026,9058.457999999999,47.262,522.137,2388.013,8141.058999999999,8.39884,391.4,39.042,23.38623
83,143,150,642.121,1586.898,1398.685,554.135,2388.026,9058.568000000001,47.247,522.155,2388.0099999999998,8140.992,8.397770000000001,391.3,39.017,23.379260000000002
83,144,149,642.1370000000001,1587.272,1399.145,554.2529999999999,2388.0280000000002,9058.137,47.267,522.1800000000001,2388.0119999999997,8140.113,8.4019,391.5,39.003,23.36808
83,145,148,642.193,1587.3780000000002,1399.212,554.245,2388.025,9058.624,47.235,522.24,2388.03,8139.364,8.40438,391.7,38.993,23.37131
83,146,147,642.17,1587.276,1399.056,554.184,2388.031,9058.098000000002,47.245999999999995,522.206,2388.035,8139.38,8.4088,391.7,39.009,23.37333
83,147,146,642.2349999999999,1586.8839999999998,1399.387,554.211,2388.037,9058.505,47.265,522.147,2388.0389999999998,8140.025,8.41018,391.9,39.005,23.375700000000002
83,148,145,642.203,1587.281,1399.8359999999998,554.172,2388.036,9058.59,47.266,522.097,2388.04,8140.012,8.41212,392.0,38.999,23.36607
83,149,144,642.226,1586.436,1400.337,554.14,2388.038,9059.331,47.288,522.08,2388.0420000000004,8139.437,8.40836,392.2,38.992,23.35243
83,150,143,642.216,1586.471,1400.623,554.1220000000001,2388.046,9058.301000000001,47.30200000000001,522.069,2388.041,8139.69,8.41041,392.3,39.002,23.35509
83,151,142,642.253,1586.249,1400.1560000000002,554.1270000000001,2388.041,9058.555,47.318,522.0939999999999,2388.042,8139.5869999999995,8.411069999999999,392.3,38.998000000000005,23.358340000000002
83,152,141,642.224,1585.496,1400.716,554.0980000000001,2388.0440000000003,9059.001999999999,47.333,522.178,2388.041,8139.410000000001,8.414760000000001,392.4,39.001999999999995,23.362379999999998
83,153,140,642.215,1585.858,1400.187,554.1389999999999,2388.044,9058.967,47.327999999999996,522.172,2388.043,8139.491,8.416509999999999,392.4,39.016999999999996,23.3632
83,154,139,642.222,1585.751,1399.8310000000001,554.01,2388.041,9058.994999999999,47.309,522.169,2388.0350000000003,8139.681999999999,8.413720000000001,392.1,39.024,23.36388
83,155,138,642.195,1585.254,1400.243,554.0600000000001,2388.043,9058.321,47.327999999999996,522.104,2388.031,8139.986,8.41311,391.8,39.018,23.36354
83,156,137,642.2149999999999,1585.173,1400.435,554.0640000000001,2388.041,9057.931999999999,47.316,522.123,2388.032,8138.802000000001,8.410720000000001,391.9,39.025999999999996,23.37639
83,157,136,642.219,1586.304,1399.977,554.052,2388.036,9056.994,47.309,522.189,2388.027,8138.301000000001,8.41067,391.9,39.035000000000004,23.375539999999997
83,158,135,642.239,1585.9199999999998,1400.976,554.045,2388.041,9056.112,47.316,522.171,2388.024,8138.089,8.41182,391.8,39.051,23.36176
83,159,134,642.192,1586.21,1400.089,554.135,2388.041,9055.458,47.298,522.213,2388.0240000000003,8138.647999999999,8.41433,391.6,39.044000000000004,23.371460000000003
83,160,133,642.253,1586.3960000000002,1400.2720000000002,554.142,2388.038,9055.875,47.303999999999995,522.1890000000001,2388.028,8137.910000000001,8.40903,391.6,39.025999999999996,23.36499
83,161,132,642.251,1587.311,1399.714,554.247,2388.0420000000004,9055.128,47.322,522.136,2388.0340000000006,8137.704000000001,8.40578,391.8,39.017,23.36831
83,162,131,642.2909999999999,1588.003,1398.804,554.22,2388.045,9055.306,47.311,522.024,2388.038,8138.070999999999,8.40703,391.8,38.978,23.35881
83,163,130,642.295,1588.239,1399.7269999999999,554.272,2388.0450000000005,9055.172,47.314,522.051,2388.043,8137.714999999999,8.40635,392.1,38.967,23.36759
83,164,129,642.26,1587.9869999999999,1399.9869999999999,554.322,2388.047,9055.526,47.329,521.998,2388.054,8137.939,8.404589999999999,392.2,38.964999999999996,23.36332
83,165,128,642.247,1588.031,1400.34,554.308,2388.047,9055.518,47.334,522.0930000000001,2388.0570000000002,8138.212000000001,8.40398,392.4,38.971,23.36862
83,166,127,642.245,1588.0449999999998,1400.239,554.318,2388.047,9055.886,47.339999999999996,521.9929999999999,2388.058,8139.031999999999,8.406899999999998,392.4,38.946000000000005,23.36271
83,167,126,642.235,1587.797,1400.9379999999999,554.292,2388.0550000000003,9057.202000000001,47.352,522.004,2388.055,8138.6579999999985,8.409479999999999,392.2,38.940999999999995,23.34721
83,168,125,642.246,1588.258,1400.2269999999999,554.413,2388.052,9058.275,47.327999999999996,522.0179999999999,2388.052,8138.847,8.406,392.3,38.924,23.36497
83,169,124,642.2560000000001,1588.566,1401.036,554.4010000000001,2388.047,9058.208999999999,47.35,521.988,2388.052,8138.4130000000005,8.411150000000001,392.3,38.95,23.36674
83,170,123,642.229,1588.157,1401.3669999999997,554.374,2388.045,9058.472,47.344,521.9559999999999,2388.0510000000004,8139.0779999999995,8.414100000000001,392.3,38.956,23.36358
83,171,122,642.22,1586.659,1402.298,554.2549999999999,2388.0480000000002,9059.096000000001,47.340999999999994,521.9590000000001,2388.044,8139.337999999999,8.41488,392.2,38.944,23.35138
83,172,121,642.245,1586.746,1402.682,554.2909999999999,2388.043,9058.831,47.331,521.974,2388.0420000000004,8138.606,8.413450000000001,392.1,38.94799999999999,23.36013
83,173,120,642.295,1586.647,1402.505,554.221,2388.0440000000003,9059.07,47.31699999999999,521.8660000000001,2388.0380000000005,8139.697,8.41789,391.8,38.961,23.36876
83,174,119,642.3480000000001,1586.649,1403.49,554.1769999999999,2388.047,9059.435000000001,47.332,521.9069999999999,2388.036,8139.554000000001,8.42491,391.8,38.949,23.36866
83,175,118,642.425,1586.64,1402.483,554.155,2388.046,9060.117999999999,47.326,521.882,2388.037,8138.9659999999985,8.42846,391.9,38.944,23.35758
83,176,117,642.377,1586.157,1402.467,554.156,2388.046,9059.955,47.355000000000004,521.964,2388.039,8139.137,8.431389999999999,391.8,38.958999999999996,23.36018
83,177,116,642.3570000000001,1585.644,1401.9699999999998,554.168,2388.042,9059.195,47.366,521.9110000000001,2388.045,8139.503,8.430510000000002,391.9,38.958,23.36909
83,178,115,642.3729999999999,1585.2150000000001,1402.174,554.1220000000001,2388.04,9059.086,47.382000000000005,521.925,2388.0480000000002,8138.577,8.43146,391.8,38.956,23.36856
83,179,114,642.43,1585.473,1401.992,554.085,2388.0440000000003,9058.701000000001,47.386,521.875,2388.051,8138.419,8.42809,391.8,38.955,23.35103
83,180,113,642.367,1585.454,1401.775,554.049,2388.048,9058.171999999999,47.379000000000005,521.9200000000001,2388.052,8138.014999999999,8.43108,391.8,38.968,23.357999999999997
